year,locationcode,subbrandcode,country,storename,abm,user_country,user_channel,openingdate,store_opg_year,storetype,customer,docdate,ulp,mobileno,nps,hni,gep,indian,nr,tourist,forbill,invoice_type,usd_conv,aed_conv,inr_conv,totalbill,studbill,gender,maritalstatus,nationality,community,enroll_loccode,kpitypea,rcluster,product_group,user_region,tep,active_repeat,catchment,ltltype,target_field,walkins,conversions,qty,salesvalue,actwt,discount,tax,nsv,makingcharge,goldprice,stonevalue,usd_salesvalue,usd_discount,usd_tax,usd_nsv,usd_makingcharge,usd_goldprice,usd_stonevalue,aed_salesvalue,aed_discount,aed_tax,aed_nsv,aed_makingcharge,aed_goldprice,aed_stonevalue,inr_salesvalue,inr_discount,inr_tax,inr_nsv,inr_makingcharge,inr_goldprice,inr_stonevalue,studdedsales,plainsales,gep_salesvalue,studded_qty,studgep_salesvalue,totalbuyers,studdedbuyers,plainbuyers,btq
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001652863,13/12/2025,600001652863,478d269e632dea0983fe150edf86fed3,NA,N,N,Y,NEW,N,2025XAH79,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2160.64,5.506,8,108.6,2055.04,373.04,1686,2,584.150736,6,36.43524,555.715496,104.948696,454.7668,2,2156.64,3,103.6,2061.04,379.04,1686,10,49566.72,1,2361.8,47206.92,8517.92,38692,5,3,576.150736,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001656500,15/12/2025,600001656500,5daf80e27e3d40fdb7915e250fbc0ed9,NA,N,N,Y,NEW,N,2025XAH105,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2308.92,8.461,42.96,110.95,2162.01,378.57,1520.52,320.88,619.068208,13.883104,34.86583,580.319274,102.823018,411.180448,94.198912,2313.92,37.96,116.95,2167.01,377.57,1521.52,315.88,52999.16,857.08,2489.85,49663.23,8510.11,34765.96,7250.24,623.068208,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001664900,20/12/2025,600001664900,770b65d5d29c9b61780fe5baf1d4b64c,NA,N,Y,Y,NEW,N,2025XAH129,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,4709.36,18.207,9,230.78,4477.58,978.35,3505.23,6,1258.61,1,61.838772,1202.77,263.80859,944.961502,7,4709.36,5,233.78,4484.58,977.35,3508.23,3,"1,08,094.28",7,5152.94,"1,02,946.34",22443.05,80510.29,1,2,1256.61,4699.36,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001671210,23/12/2025,600001671210,0637582475e94958b4f8ca0e87c8ec93,NA,N,N,Y,NEW,N,2025XAH161,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,11760.82,21.008,63.99,562.94,11148.89,1201.88,10006,8,3144.51,20.041326,154.925756,2983.54,321.847912,2677.73,4,11763.82,68.99,561.94,11140.89,1203.88,10004,2,"2,70,392.86",1383.77,12814.62,"2,56,196.47",27605.24,"2,29,987",10,6,3143.51,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001680781,28/12/2025,600001680781,ef8574ff352be5facfc4ca79d6041de9,PROMOTERS,N,N,N,NEW,N,2025XAH193,STORE,0.2674,1,23,1,1,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2409.38,4.372,181.54,115.18,2127.66,465.82,987.68,861.7,649.129012,46.869796,38.392532,571.866684,123.688468,266.699032,236.34898,2404.38,175.54,112.18,2126.66,460.82,983.68,867.7,55234.74,3950.42,2450.14,48851.18,10558.86,22515.64,19728.1,650.129012,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000485539,22/12/2025,600000485539,2d54f4022258f5d18fbc1b7e82c3e44f,NA,N,N,N,REPEAT,N,2025XAH153,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TELUGU,XDM,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3014.96,6.954,8,147.09,2867.87,425.83,2455.04,9,809.526304,3,45.262266,771.264038,115.192942,658.071096,6,3014.96,2,144.09,2871.87,420.83,2447.04,1,69122.08,1,3300.07,65826.01,9566.09,56266.92,5,7,803.526304,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001676607,26/12/2025,600001676607,a73b1f4decbd7e62e6daf598805d1fbe,PROMOTERS,N,N,Y,NEW,N,2025XAH181,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3334.31,11.36,1,160.35,3173.96,468.16,2711.8,7,892.187894,7,49.34279,850.845104,124.046784,732.79832,6,3331.31,7,159.35,3176.96,468.16,2712.8,7,76487.13,9,3645.05,72848.08,10589.68,62266.4,3,7,889.187894,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001689816,31/12/2025,600001689816,d6385c88253403c3bc8ce245c1c34cd7,PROMOTERS,N,N,Y,NEW,N,2025XAH230,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,PR_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1391,9.094,2,69.1,1323.9,287.22,1017.07,31.61,372.1512,2,26.67514,362.47606,79.000428,276.429718,16.045914,1393,3,67.1,1330.9,289.22,1017.07,24.61,31932,5,1530.3,30404.7,6545.06,23349.61,527.03,3,371.1512,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000422227,23/12/2025,600000422227,09b9b001ea1328ec64ccf3f8eef9eae0,NA,N,N,N,REPEAT,N,2025XAH158,STORE,0.2674,1,23,1,0,[NULL],[NULL],NOTMAPPED,HINDI,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,4362.23,9.019,8,208.25,4149.98,667.8,3486.18,8,1168.79,1,56.41865,1112.37,182.96532,938.402332,7,4356.23,3,217.25,4152.98,665.8,3486.18,9,"1,00,109.29",4,4775.75,95344.54,15231.4,80118.14,7,3,1163.79,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000494275,01/12/2025,600000494275,d65ce45b5805c73d01255554751fb24a,NA,N,Y,Y,REPEAT,N,2025XAH3699,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,STUDDED,STUDDED,EOA,Y,Y,ABU DHABI,LTL,0,0,0,2,70300.56,48.709,32983.2,1779.21,35548.15,13557.57,17230.78,37758,18805.83,8823.1,481.225954,9508.51,3625.89,4605.84,10097.88,70299.56,32985.2,1781.21,35548.15,13554.57,17226.78,37757,"16,16,876.88","7,58,478.60",40879.83,"8,17,524.45","3,11,622.11","3,96,078.94","8,68,303",18806.83,0,70298.56,2,70298.56,1,1,0,XAH
